,Artist,Genres,Popularity,Followers
6254,Major Parkinson,"['norwegian pop', 'norwegian rock', 'steampunk']",37,4348.0
6255,Yppah,"['chillstep', 'chillwave', 'electronic', 'intelligent dance music', 'ninja', 'nu jazz', 'trip hop', 'turntablism', 'wonky']",50,30749.0
6256,Jean-Rodolphe Kars,['none'],30,30.0
6257,Knox Hamilton,"['indie pop', 'indie poptimism', 'indie psych-rock', 'indie rockism', 'indietronica', 'modern rock', 'shimmer pop']",50,13483.0
6258,William Fitzsimmons,"['acoustic pop', 'chamber pop', 'folk-pop', 'indie anthem-folk', 'indie folk', 'neo mellow', 'new americana', 'stomp and holler', 'viral pop']",65,158512.0
6259,Hov1,"['deep pop edm', 'deep swedish hip hop', 'swedish idol pop', 'swedish pop', 'tropical house']",68,25575.0
6260,Father John Misty,"['chamber pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'new americana', 'singer-songwriter', 'stomp and holler']",70,297132.0
6261,Bebe Rexha,"['dance pop', 'pop', 'post-teen pop', 'tropical house']",91,636443.0
6262,Bearcubs,"['deep indie r&b', 'vapor soul', 'vapor twitch']",51,8377.0
6263,The Sounds,"['metropopolis', 'swedish alternative rock', 'swedish indie rock']",52,87686.0
6264,Wild Light,['none'],29,1257.0
6265,Sebadoh,"['alternative pop', 'alternative rock', 'anti-folk', 'dance-punk', 'dream pop', 'e6fi', 'emo', 'experimental rock', 'freak folk', 'gbvfi', 'grunge', 'indie rock', 'jangle pop', 'lo-fi', 'math rock', 'neo-psychedelic', 'noise pop', 'noise rock', 'post rock', 'post-hardcore', 'post-punk', 'power pop', 'shoegaze', 'slow core', 'space rock', 'twee pop']",44,31691.0
6266,The Mobros,['chicago indie'],8,273.0
6267,Before Their Eyes,"['metalcore', 'post-post-hardcore', 'post-screamo', 'progressive post-hardcore', 'screamo']",41,23879.0
6268,J.R. Richards,['grunge pop'],29,2305.0
6269,Jesca Hoop,"['chamber pop', 'chamber psych', 'etherpop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'new americana', 'new weird america']",51,19361.0
6270,Uno Svenningsson,"['classic swedish pop', 'europop', 'swedish folk pop', 'swedish idol pop', 'swedish pop']",50,14943.0
6271,Crookers,"['electro house', 'fidget house']",54,55197.0
6272,Susie Suh,"['acoustic pop', 'folk-pop']",56,25943.0
6273,Ben Sollee,"['cello', 'chamber pop', 'deep new americana', 'folk-pop', 'indie folk', 'new americana', 'progressive bluegrass', 'stomp and holler']",50,22539.0
6274,ODESZA,"['chillwave', 'edm', 'indietronica', 'ninja', 'tropical house']",82,570782.0
6275,Loosegoats,['swedish indie rock'],21,3375.0
6276,Sherri Youngward,['none'],30,1503.0
6277,Nicholas Sackman,['none'],0,6.0
6278,Rin Tin Tiger,['none'],9,506.0
6279,Hillsong Chapel,"['alternative ccm', 'anthem worship', 'ccm', 'christian music', 'christian uplift', 'deep ccm', 'worship']",49,46412.0
6280,Ben Marwood,['none'],26,2224.0
6281,Eric Hutchinson,"['acoustic pop', 'folk-pop', 'indiecoustica', 'neo mellow', 'pop rock']",55,70697.0
6282,Alina Baraz,"['deep indie r&b', 'etherpop', 'indie r&b']",73,252847.0
6283,Hidetake Takayama,['ambeat'],35,5834.0
6284,KYKO,"['indie anthem-folk', 'indie poptimism']",51,9106.0
6285,Hales Corner,['none'],30,725.0
6286,Justin Garner,['alternative r&b'],35,3531.0
6287,IAMDYNAMITE,['none'],39,7674.0
6288,Red Fang,"['alternative metal', 'doom metal', 'funk rock', 'garage rock', 'post-doom metal', 'post-metal', 'psychedelic doom', 'sludge metal', 'stoner metal', 'stoner rock']",53,88347.0
6289,JUDY AND MARY,"['anime', 'j-dance', 'j-pop', 'j-rap', 'j-rock', 'japanese city pop', 'japanese r&b', 'world christmas']",44,15622.0
6290,Cate Song,['none'],13,102.0
6291,Priests,"['chamber psych', 'freak folk', 'garage psych', 'indie punk', 'lo-fi', 'noise pop', 'preverb']",41,8698.0
6292,Ron Pope,"['acoustic pop', 'channel pop', 'folk christmas', 'neo mellow', 'piano rock', 'pop', 'pop christmas', 'pop rock', 'post-teen pop', 'viral pop']",65,200778.0
6293,David Bazan,"['chamber pop', 'dreamo', 'emo', 'emo punk', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'slow core', 'stomp and holler']",42,12811.0
6294,Jennifer Ann,['none'],36,518.0
6295,PARTYBABY,['none'],29,3348.0
6296,Nick Peters,"['deep tropical house', 'tropical house']",53,447.0
6297,Logic,"['pop rap', 'rap']",91,1512471.0
6298,Junius,"['avantgarde metal', 'post rock', 'post-doom metal', 'post-metal']",38,8803.0
6299,The Jezabels,"['australian alternative rock', 'deep australian indie']",53,69537.0
6300,The Parlor Mob,"['garage rock', 'modern blues', 'punk blues']",44,16794.0
6301,Vance Joy,"['folk-pop', 'indie folk', 'indie pop', 'modern rock', 'neo mellow', 'pop']",81,780691.0
6302,Marquis Expressions,['none'],23,15.0
6303,Wahlberg,"['danspunk', 'deep pop edm', 'deep swedish hip hop', 'swedish eurodance', 'swedish idol pop']",52,2658.0
6304,Lost Triibe,['none'],37,1361.0
6305,My Darkest Days,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",64,141931.0
6306,Casey,"['alternative emo', 'anthem emo']",45,10945.0
6307,The Derek Trucks Band,"['acoustic blues', 'blues', 'blues-rock', 'british blues', 'classic rock', 'country blues', 'delta blues', 'electric blues', 'jam band', 'jazz blues', 'memphis blues', 'modern blues', 'new orleans blues', 'piedmont blues', 'roots rock', 'southern rock', 'texas blues', 'traditional blues']",50,44298.0
6308,Bay Ledges,"['indie poptimism', 'indie psych-rock', 'vapor soul']",52,1784.0
6309,The Postelles,['none'],29,6268.0
6310,Luttrell,['progressive house'],45,2124.0
6311,James Leg,['punk blues'],26,1618.0
6312,Five For Fighting,"['acoustic pop', 'folk christmas', 'neo mellow', 'piano rock', 'pop', 'pop christmas', 'pop rock', 'post-grunge']",65,150117.0
6313,Madaila,['deep new americana'],39,2667.0
6314,Beach Goons,['indie garage rock'],46,6396.0
6315,Santigold,"['alternative dance', 'dance-punk', 'escape room', 'folk-pop', 'hip pop', 'indie pop', 'indie r&b', 'indietronica', 'new rave', 'pop', 'shimmer pop', 'synthpop']",65,369556.0
6316,Tilly And The Wall,"['anti-folk', 'indie folk', 'indie pop']",34,11701.0
6317,Minor Majority,"['classic norwegian pop', 'norwegian indie', 'norwegian pop', 'norwegian rock']",41,12540.0
6318,Christian Kjellvander,"['classic swedish pop', 'deep swedish indie pop', 'swedish folk pop', 'swedish indie pop', 'swedish indie rock']",40,9211.0
6319,Disco Fries,"['big room', 'deep big room', 'deep tropical house', 'edm', 'electro house', 'progressive electro house', 'tropical house']",54,9991.0
6320,Brian McKnight,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'pop christmas', 'quiet storm', 'r&b', 'soul christmas', 'urban contemporary']",66,285489.0
6321,Young Knives,"['british indie rock', 'dance-punk', 'garage rock', 'indie rock', 'new rave']",30,7819.0
6322,Peur,['none'],4,160.0
6323,The Doodads & Don'ts,['none'],11,406.0
6324,Adam Barnes,"['indie anthem-folk', 'indiecoustica']",43,7621.0
6325,Scott Stapp,"['alternative metal', 'christian alternative rock', 'christian rock', 'nu metal', 'post-grunge']",43,27822.0
6326,The Starting Line,"['alternative emo', 'anthem emo', 'dreamo', 'emo', 'modern rock', 'pop emo', 'pop punk', 'pop rock', 'screamo']",53,54961.0
6327,The Men,"['brooklyn indie', 'dance-punk', 'freak folk', 'garage pop', 'garage psych', 'indie punk', 'indie rock', 'lo-fi', 'noise pop', 'noise rock', 'nu gaze', 'post-hardcore', 'post-punk']",35,11461.0
6328,Le Youth,"['deep groove house', 'deep house', 'deep tropical house', 'disco house', 'groove room', 'house', 'indie poptimism', 'nu disco', 'tropical house']",62,36789.0
6329,The Dissociatives,['australian alternative rock'],23,2290.0
6330,The Babies,"['freak folk', 'garage pop', 'garage psych', 'indie garage rock', 'indie punk', 'indie rock', 'lo-fi', 'neo-psychedelic', 'noise pop', 'noise rock', 'nu gaze', 'preverb']",45,21221.0
6331,Ten Second Epic,['none'],21,1256.0
6332,filous,"['deep tropical house', 'tropical house']",71,49401.0
6333,Stephen Marley,"['dancehall', 'reggae', 'roots reggae']",68,168051.0
6334,Cory Branan,"['alternative country', 'anti-folk', 'deep new americana', 'new americana', 'roots rock']",37,7495.0
6335,ECID,"['abstract hip hop', 'underground rap']",27,2026.0
6336,Methyl Ethel,"['australian alternative rock', 'deep australian indie']",56,25185.0
6337,Roland Tings,"['aussietronica', 'deep australian indie']",36,4466.0
6338,GOSTO,['vapor soul'],42,5418.0
6339,Handsome Boy Modeling School,"['alternative hip hop', 'hip hop', 'ninja', 'trip hop', 'turntablism']",52,48296.0
6340,Mumbles,['deep downtempo fusion'],17,606.0
6341,Doctor Bones,['none'],0,36.0
6342,Hem,"['country christmas', 'folk', 'folk christmas', 'folk-pop', 'lilith']",37,8453.0
6343,Jon Hopkins,"['ambient', 'compositional ambient', 'electronic', 'focus', 'fourth world']",66,148353.0
6344,Jay Nash,['acoustic pop'],30,1943.0
6345,Ryan Helsing,['none'],35,1178.0
6346,OnklP & De Fjerne Slektningene,"['norwegian hip hop', 'norwegian indie', 'norwegian pop', 'norwegian rock']",49,11365.0
6347,Joe Hertler & The Rainbow Seekers,['michigan indie'],41,5181.0
6348,Band of Rascals,['none'],32,1035.0
6349,Black Gryph0n,"['antiviral pop', 'otacore']",53,5313.0
6350,The Treblemakers,"['a cappella', 'college a cappella', 'hollywood']",59,30904.0
6351,Jean Leloup,['quebecois'],51,19853.0
6352,Du Tonc,"['chillwave', 'gauze pop', 'indie psych-rock', 'nu disco']",40,4223.0
6353,Svartepetter,['norwegian hip hop'],45,5341.0
6354,Valleyheart,['none'],32,810.0
6355,Bad Wave,['indie psych-rock'],28,1714.0
6356,Kyle Andrews,"['folk christmas', 'indie christmas']",35,10210.0
6357,Brier Rose,['none'],0,3.0
6358,Coral Bones,['indie rockism'],31,1474.0
6359,Dive In,"['gauze pop', 'indie poptimism', 'metropopolis']",29,2525.0
6360,Social,['none'],15,376.0
6361,Girlyboi,['indie psych-rock'],40,1970.0
6362,Festive People,['indie rockism'],16,580.0
6363,Audiojack,"['deep disco house', 'house', 'minimal tech house', 'tech house']",36,6711.0
6364,MUNA,"['indie poptimism', 'indie psych-rock', 'indietronica', 'metropopolis', 'pop', 'shimmer pop', 'synthpop', 'tropical house', 'vapor soul']",61,31952.0
6365,Drugdealer,"['chamber psych', 'freak folk', 'garage psych', 'indie garage rock', 'preverb']",49,8810.0
6366,Sally Shapiro,"['alternative dance', 'balearic', 'chillwave', 'italian disco', 'retro electro', 'swedish synthpop', 'synthpop']",37,6554.0
6367,Hey Monday,"['alternative pop rock', 'candy pop', 'emo', 'pixie', 'pop emo', 'pop punk', 'post-teen pop', 'punk christmas']",46,63736.0
6368,Jerry Garcia Band,"['blues-rock', 'jam band', 'mellow gold', 'progressive bluegrass', 'roots rock', 'southern rock']",52,19179.0
6369,3OH!3,"['dance pop', 'electropowerpop', 'modern rock', 'pop', 'pop punk', 'pop rap', 'post-teen pop']",67,317514.0
6370,Kid Astray,"['indie poptimism', 'indie psych-rock', 'indie rockism', 'norwegian indie', 'norwegian pop']",42,15100.0
6371,The Acorn,"['canadian indie', 'indie folk', 'stomp and holler']",34,8682.0
6372,"Love, Robot",['pop emo'],33,8207.0
6373,Kind of Like Spitting,"['emo', 'emo punk', 'folk punk']",30,4276.0
6374,Panama Wedding,"['indie pop', 'indie poptimism', 'indie psych-rock', 'indie rockism', 'indietronica', 'modern rock', 'shimmer pop']",51,27327.0
6375,Amanda Palmer,"['anti-folk', 'cabaret', 'dark cabaret', 'folk-pop', 'piano rock', 'steampunk']",50,60580.0
6376,Seven Mary Three,"['alternative metal', 'alternative rock', 'grunge', 'pop rock', 'post-grunge', 'rock']",50,27770.0
6377,Tape Waves,"['indie dream pop', 'indie psych-rock', 'preverb']",32,3029.0
6378,Chasing Victory,['screamo'],24,2365.0
6379,Lenka,"['acoustic pop', 'folk christmas', 'folk-pop', 'lilith', 'pop']",60,107215.0
6380,Koan,"['chillstep', 'deep chiptune', 'psychill']",44,14071.0
6381,Tossing Copper,"['acoustic pop', 'indie anthem-folk', 'indiecoustica', 'neo mellow']",47,5087.0
6382,Julian Casablancas+The Voidz,['none'],43,25460.0
6383,Fever Ray,"['alternative dance', 'chamber pop', 'indietronica', 'new rave', 'swedish synthpop', 'synthpop', 'trip hop']",56,151568.0
6384,Monty Python,['comic'],50,43500.0
6385,The Felix Culpa,"['dreamo', 'progressive post-hardcore']",14,1249.0
6386,Hot Shade,['none'],67,3658.0
6387,Die Heuwels Fantasties,"['african rock', 'afrikaans']",31,2031.0
6388,Jodie Abacus,['none'],43,4466.0
6389,Iron Eyes Cody,['deep new americana'],40,1223.0
6390,The Lonely Biscuits,['underground pop rap'],41,11455.0
6391,The Wrens,"['alternative rock', 'gbvfi', 'indie rock', 'lo-fi', 'modern rock', 'neo-psychedelic', 'noise pop', 'slow core']",33,5852.0
6392,Jaicko,['alternative r&b'],29,1803.0
6393,Villain Accelerate,['deep downtempo fusion'],13,667.0
6394,Elite Gymnastics,"['chillwave', 'indie dream pop', 'vaporwave']",22,4684.0
6395,Erik Hassle,"['neo mellow', 'swedish alternative rock', 'swedish folk pop', 'swedish idol pop', 'swedish indie rock', 'swedish pop']",59,48352.0
6396,Seabear,"['icelandic pop', 'indie folk', 'stomp and holler']",37,21618.0
6397,R. City,"['alternative r&b', 'dance pop']",70,79504.0
6398,Go Cozy,['indie dream pop'],20,517.0
6399,Dirty South,"['australian dance', 'big room', 'deep big room', 'disco house', 'edm', 'electro house', 'house', 'progressive electro house', 'progressive house', 'tropical house']",59,86449.0
6400,The Sing Team,"['anthem worship', 'christian uplift']",42,9988.0
6401,Ellie Holcomb,"['acoustic pop', 'anthem worship', 'ccm', 'christian uplift', 'indiecoustica', 'neo mellow']",54,21123.0
6402,Youth Lagoon,"['chamber pop', 'chillwave', 'dream pop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie psych-rock', 'indie r&b', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'shimmer pop', 'stomp and holler', 'synthpop']",58,150901.0
6403,Naotaro Moriyama,"['anime', 'j-pop', 'j-rap', 'j-rock', 'japanese city pop', 'japanese r&b', 'world christmas']",43,7494.0
6404,Simon Curtis,"['antiviral pop', 'dance pop', 'otacore', 'pop', 'post-teen pop', 'strut']",52,28813.0
6405,Make Sparks,['scottish rock'],13,639.0
6406,Mr. Lif,"['abstract hip hop', 'alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'turntablism', 'underground rap']",52,12828.0
6407,Simplified,['reggae rock'],41,5519.0
6408,Little Wings,"['anti-folk', 'freak folk', 'indie folk', 'lo-fi', 'new weird america', 'slow core']",37,7507.0
6409,Familjen,"['deep swedish indie pop', 'swedish alternative rock', 'swedish hip hop', 'swedish indie pop', 'swedish indie rock', 'swedish pop']",43,31037.0
6410,Stanaj,"['indie poptimism', 'post-teen pop', 'teen pop']",69,30565.0
6411,Young Wonder,"['shimmer pop', 'shiver pop']",36,16114.0
6412,The Teenagers,"['alternative dance', 'dance-punk', 'indietronica', 'new rave']",38,12093.0
6413,Matthew Mole,"['indie anthem-folk', 'indiecoustica']",46,10615.0
6414,Nicolas Jaar,"['downtempo', 'electronic', 'indietronica', 'microhouse', 'minimal techno', 'new rave']",62,325814.0
6415,Side Saddle,['none'],23,522.0
6416,The American Dollar,"['compositional ambient', 'focus', 'post rock']",60,28486.0
6417,Big Little Lions,['indiecoustica'],36,2104.0
6418,Michael Franti & Spearhead,['none'],60,82358.0
6419,Thom Farrar,['none'],0,0.0
6420,Thriftworks,"['glitch hop', 'vapor twitch']",44,17276.0
6421,Attom,['none'],52,2792.0
6422,BLAJK,['indie poptimism'],34,2206.0
6423,Crooked Still,"['bluegrass', 'new americana', 'old-time', 'progressive bluegrass', 'traditional folk']",47,26996.0
6424,Witt Lowry,"['deep underground hip hop', 'pop rap', 'underground pop rap']",72,124970.0
6425,Big Walnuts Yonder,['none'],20,949.0
6426,The Toasters,"['punk christmas', 'ska', 'ska punk', 'ska revival', 'traditional ska']",42,18176.0
6427,Banoffee,['deep australian indie'],40,5823.0
6428,Ed Cash,['none'],15,1529.0
6429,Hyper,"['big beat', 'breakbeat', 'deep chiptune', 'electronic', 'nu skool breaks']",40,6372.0
6430,SACRED PAWS,"['chamber psych', 'garage psych']",33,2418.0
6431,Los Campesinos!,"['anti-folk', 'chamber pop', 'dance-punk', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'new rave', 'noise pop', 'stomp and holler', 'welsh rock']",49,53156.0
6432,The Wedding Present,"['alternative pop', 'alternative rock', 'britpop', 'c86', 'chamber pop', 'chamber psych', 'dream pop', 'folk christmas', 'garage psych', 'gbvfi', 'indie christmas', 'indie rock', 'jangle pop', 'lo-fi', 'madchester', 'neo-psychedelic', 'new wave', 'noise pop', 'post-punk', 'shoegaze', 'slow core', 'twee pop', 'uk post-punk']",42,18082.0
6433,Commander Venus,"['emo', 'emo punk']",16,1626.0
6434,Anoraak,"['alternative dance', 'chillwave', 'filter house', 'indie psych-rock', 'indietronica', 'new rave', 'nu disco', 'retro electro']",46,20766.0
6435,Red House Painters,"['alternative country', 'alternative rock', 'chamber pop', 'dream pop', 'folk-pop', 'freak folk', 'gbvfi', 'indie folk', 'indie rock', 'lo-fi', 'math rock', 'melancholia', 'neo-psychedelic', 'noise pop', 'nu gaze', 'post rock', 'shoegaze', 'slow core', 'space rock']",46,29685.0
6436,Dan Terminus,"['deep chiptune', 'retro electro']",43,5523.0
6437,Flowen,['none'],39,18.0
6438,Jennifer Nettles,"['contemporary country', 'country', 'country dawn']",53,66680.0
6439,Parallel Dance Ensemble,"['balearic', 'nu disco']",36,2457.0
6440,Shellac,"['alternative rock', 'chicago indie', 'dance-punk', 'experimental', 'experimental rock', 'freak folk', 'garage psych', 'gbvfi', 'indie punk', 'indie rock', 'industrial rock', 'lo-fi', 'math rock', 'neo-psychedelic', 'no wave', 'noise pop', 'noise rock', 'post rock', 'post-doom metal', 'post-hardcore', 'post-punk', 'slow core', 'space rock', 'uk post-punk']",41,20521.0
6441,Saschienne,"['deep melodic euro house', 'microhouse']",39,6375.0
6442,Boys Noize,"['alternative dance', 'edm', 'electro house', 'electronic', 'filter house', 'german techno', 'moombahton', 'new rave']",54,130112.0
6443,The Hot Damns,['rva indie'],34,2093.0
6444,Who Is Fancy,['none'],53,34512.0
6445,Gareth Dunlop,['none'],41,3357.0
6446,Kick the Robot,['indie rockism'],29,1044.0
6447,Leif Vollebekk,"['chamber pop', 'deep new americana', 'folk-pop', 'indie anthem-folk', 'indie folk', 'new americana', 'stomp and flutter', 'stomp and holler']",54,13754.0
6448,Marsheaux,"['ebm', 'electroclash', 'futurepop', 'indie psych-rock', 'synthpop']",41,7304.0
6449,Cloud Nothings,"['alternative rock', 'chillwave', 'dance-punk', 'dream pop', 'experimental rock', 'freak folk', 'garage psych', 'garage rock', 'indie folk', 'indie garage rock', 'indie pop', 'indie punk', 'indie rock', 'indietronica', 'lo-fi', 'modern rock', 'neo-psychedelic', 'noise pop', 'noise rock', 'nu gaze', 'popgaze', 'preverb']",55,89222.0
